filename,movement,subject,episode,label,dimensionless_jerk,duration_s,mean_acceleration_mm_s2,mean_jerk_mm_s3,mean_velocity_mm_s,n_frames,peak_acceleration_mm_s2,peak_jerk_mm_s3,peak_velocity_mm_s,range_x_mm,range_y_mm,range_z_mm,rms_jerk_mm_s3,sparc,std_jerk_mm_s3,std_velocity_mm_s,velocity_x_mean,velocity_y_mean,velocity_z_mean
m09_s10_e02_positions_inc.txt.gz,m09,s10,e02,1,-9.163091,2.100000,601.108125,5689.538005,101.144942,210,1110.260054,12288.454039,188.605430,59.146365,14.164123,60.443303,6052.923837,-2.771917,2065.682519,44.756415,13.352396,0.552553,-13.593852
m09_s10_e03_positions_inc.txt.gz,m09,s10,e03,1,-9.407896,2.260000,453.234825,4514.203578,82.414365,226,897.962460,10697.835142,150.849491,83.013032,19.295513,56.265439,4900.945712,-2.445025,1908.202015,37.896175,18.694516,6.096405,-22.557520
m09_s10_e04_positions_inc.txt.gz,m09,s10,e04,1,-9.361580,2.420000,426.528519,3609.936304,67.736924,242,691.593907,9013.030252,140.858949,26.347956,13.261195,44.340965,4035.548981,-3.250495,1803.888982,29.245473,6.343963,3.129716,-4.306244
m09_s10_e05_positions_inc.txt.gz,m09,s10,e05,1,-8.238750,2.090000,505.670211,4173.169569,108.341003,209,1004.858416,9184.820184,227.216940,118.518429,16.132610,34.571248,4626.398417,-2.265160,1997.052344,55.130471,-17.941472,0.814062,-4.175894
m09_s10_e06_positions_inc.txt.gz,m09,s10,e06,1,-9.730146,2.260000,518.548783,5160.600079,77.244346,226,1150.880604,12785.951837,153.776772,39.627506,21.617283,50.175909,5869.518409,-2.937840,2796.328518,34.725266,15.020062,8.896499,-15.619686
m09_s10_e07_positions_inc.txt.gz,m09,s10,e07,1,-8.678949,1.940000,793.569390,6810.589987,169.047707,194,1431.196570,21470.010205,278.155998,78.198359,42.569518,118.187531,7892.157835,-2.861897,3987.733607,76.930872,-10.568040,-7.465410,-4.054442
m09_s10_e08_positions_inc.txt.gz,m09,s10,e08,1,-9.004410,1.850000,466.359817,5212.933682,74.855712,185,1643.547532,35178.356143,193.308644,27.016150,11.107728,58.106580,6930.691048,-2.486442,4567.253095,54.669758,11.544618,3.061132,22.541612
m09_s10_e09_positions_inc.txt.gz,m09,s10,e09,1,-9.048647,1.830000,259.626298,2641.013218,36.862266,183,456.206522,5659.265641,76.937071,16.324795,7.504732,28.152395,2866.472048,-2.828511,1114.320954,18.179611,4.506147,0.742591,-8.712563
m09_s10_e10_positions_inc.txt.gz,m09,s10,e10,1,-10.011869,2.110000,352.652460,3772.744337,51.735474,211,701.842695,11070.596995,89.293295,22.245018,14.205854,46.726676,4349.555222,-2.549415,2164.493197,20.228157,7.414898,-0.072544,-9.135219
m10_s01_e01_positions_inc.txt.gz,m10,s01,e01,1,-6.652102,1.110000,2859.714023,22134.536394,534.242758,111,4404.647308,83749.181656,1103.539406,228.202109,178.525164,409.463672,26259.652891,-1.779693,14129.107141,360.986542,-197.385551,148.809756,-306.185792
m10_s01_e02_positions_inc.txt.gz,m10,s01,e02,1,-7.783492,1.810000,2724.019500,21110.080868,595.098640,181,5230.909166,67401.379099,1177.121856,227.650141,193.339906,434.349255,23684.672456,-2.809582,10739.096569,368.268613,11.509235,4.410299,7.480746
m10_s01_e03_positions_inc.txt.gz,m10,s01,e03,1,-7.972399,1.850000,2282.172243,18984.743363,587.564238,185,4662.200562,81945.945344,1109.418780,208.861761,198.265018,440.962239,23742.279804,-3.101448,14257.467158,322.070759,5.955812,10.467521,2.010957
m10_s01_e04_positions_inc.txt.gz,m10,s01,e04,1,-8.358075,1.830000,5293.367479,43009.214056,1054.724239,183,9884.247070,171875.010080,1992.144980,206.381770,193.025562,839.013340,52550.539378,-2.879131,30195.474746,597.461690,-9.052675,3.101849,-2.307017
m10_s01_e05_positions_inc.txt.gz,m10,s01,e05,1,-8.520453,1.850000,4689.464819,40264.212573,971.886792,185,10056.701804,182824.553406,1933.687244,204.232442,197.962870,782.420055,54427.889183,-3.171745,36622.237872,532.340417,4.151138,2.627115,3.532471
m10_s01_e06_positions_inc.txt.gz,m10,s01,e06,1,-8.437297,1.810000,4528.895428,36908.883953,1013.659101,181,8098.838286,168702.735141,1722.395000,215.470686,187.344230,808.220436,48056.330822,-2.919353,30775.724483,493.924729,-7.575876,-1.443142,-13.096529
m10_s01_e07_positions_inc.txt.gz,m10,s01,e07,1,-8.701337,2.010000,6381.947316,53814.247566,1216.340593,201,11714.793664,248773.018173,2423.210841,297.189404,259.984326,987.593042,65927.772351,-2.865342,38085.403058,697.896369,-10.184982,0.655161,-14.488799
m10_s01_e08_positions_inc.txt.gz,m10,s01,e08,1,-8.720736,1.970000,7067.934863,60193.836100,1282.004336,197,14002.039012,173205.197707,2547.736024,280.042467,303.926095,1013.813566,72133.808137,-2.943828,39749.067560,787.088364,9.039796,-1.572602,7.683658
m10_s01_e09_positions_inc.txt.gz,m10,s01,e09,1,-8.577202,1.880000,5714.219656,50852.415356,1049.841813,188,11289.735117,153332.032694,2183.779336,231.426709,177.698976,840.047788,61728.793283,-3.146538,34992.510236,659.639122,-16.598707,10.688937,-11.820320
m10_s01_e10_positions_inc.txt.gz,m10,s01,e10,1,-9.246739,1.900000,5830.606213,59490.660741,1044.524714,190,15230.118419,282753.345013,2016.950690,221.570710,219.080457,828.523161,78427.574904,-3.536392,51105.242293,648.710097,-5.836974,14.298445,-3.741630
m10_s02_e01_positions_inc.txt.gz,m10,s02,e01,1,-7.579175,1.680000,2542.814949,20655.149095,590.915567,168,4714.031672,73401.095042,1177.162693,224.504984,299.926107,348.443719,23914.946092,-3.274406,12053.607860,398.245979,-17.492242,35.337471,-8.791760
m10_s02_e02_positions_inc.txt.gz,m10,s02,e02,1,-8.008219,2.280000,1966.890052,14013.854600,511.804717,228,3875.000370,64091.133262,1043.579934,263.663632,304.848726,403.066858,16618.283728,-2.921730,8931.922151,340.996198,0.280735,2.533290,-4.434866
m10_s02_e03_positions_inc.txt.gz,m10,s02,e03,1,-7.864473,2.260000,2246.162235,15109.496805,566.435835,226,4214.254392,53598.125336,1156.265520,289.032687,331.215271,447.140594,17363.754534,-3.018190,8555.879721,376.609065,6.798615,13.453075,2.981431
m10_s02_e04_positions_inc.txt.gz,m10,s02,e04,1,-7.895202,2.390000,2237.079790,15143.199282,589.926898,239,4404.837947,65293.705990,1269.708397,312.919928,314.990557,511.205440,17804.444906,-2.990263,9363.854651,398.769857,-2.324076,-5.464197,1.380190
m10_s02_e05_positions_inc.txt.gz,m10,s02,e05,1,-8.248853,2.360000,3065.839990,22892.186011,687.190162,236,5891.502123,51078.058684,1466.583003,283.645322,345.001433,625.243729,25012.339871,-3.125918,10077.944505,530.683339,-2.209480,1.461007,-1.492304
m10_s02_e06_positions_inc.txt.gz,m10,s02,e06,1,-7.723640,1.980000,1890.261433,12791.639265,442.175113,198,3129.379204,47087.835488,877.106968,223.702037,279.078693,248.202932,14970.000168,-3.015428,7776.559005,291.317223,-1.276329,-5.004350,-5.864112
m10_s02_e07_positions_inc.txt.gz,m10,s02,e07,1,-7.919796,2.220000,3232.171676,21193.200079,765.134201,222,5438.652205,71919.452812,1548.001259,283.090125,332.413394,678.158705,24547.296051,-3.084256,12386.202559,516.541390,2.950369,1.714799,7.660201
m10_s02_e08_positions_inc.txt.gz,m10,s02,e08,1,-8.623156,2.290000,3327.786753,27632.036193,741.044936,229,8384.310523,129956.709112,1537.000071,298.447356,366.244831,658.146040,33068.559705,-3.295405,18165.908093,535.947562,-6.630585,6.907140,-5.248941
m10_s02_e09_positions_inc.txt.gz,m10,s02,e09,1,-8.177957,1.920000,2863.894515,26222.599532,576.328172,192,5348.396206,88898.725819,1311.716452,272.800771,306.929567,358.570922,29424.486896,-3.082040,13348.247184,423.956192,10.560693,-10.642149,-2.031764
m10_s02_e10_positions_inc.txt.gz,m10,s02,e10,1,-8.671283,2.240000,2598.337598,23278.750681,595.062259,224,7599.044935,146299.899451,1409.450420,301.879044,380.430497,451.840970,32108.713496,-3.453200,22114.910108,467.316919,-20.528182,26.818189,-1.838276
m10_s03_e01_positions_inc.txt.gz,m10,s03,e01,1,-8.506629,2.820000,2278.876374,15447.715082,651.467163,282,4573.601748,82383.519813,1261.035625,332.120912,279.666664,711.438090,18730.295095,-3.278142,10592.075013,423.498137,-1.397866,-2.457856,-1.051434
m10_s03_e02_positions_inc.txt.gz,m10,s03,e02,1,-8.747447,2.570000,2467.633532,19338.299077,655.222633,257,5431.876014,97995.687957,1262.892755,142.472650,408.973629,636.355159,24319.280543,-3.080350,14746.443467,367.565759,0.963801,6.324434,3.636690
m10_s03_e03_positions_inc.txt.gz,m10,s03,e03,1,-8.509264,2.550000,2174.122522,16375.962589,572.798775,255,5245.928584,92445.866790,1221.181595,247.516267,253.506613,585.857976,21121.905149,-3.070198,13340.267103,369.566670,-4.421588,-3.142238,2.717415
m10_s03_e04_positions_inc.txt.gz,m10,s03,e04,1,-8.568650,2.730000,2323.740546,16249.145499,668.410279,273,5212.162316,83459.154793,1228.578458,237.068864,228.446095,774.551913,19761.396745,-2.785456,11246.247012,345.713885,9.407841,-5.281681,-8.045684
m10_s03_e05_positions_inc.txt.gz,m10,s03,e05,1,-8.368147,2.440000,2616.996409,21000.985590,638.311452,244,6754.797791,104753.763982,1517.370084,258.494366,251.592535,628.857433,26129.242115,-2.951549,15546.571897,416.410505,2.345623,8.787926,3.425926
m10_s03_e06_positions_inc.txt.gz,m10,s03,e06,1,-8.443747,2.700000,2281.884921,17110.419171,679.624741,270,5952.889470,91042.189442,1419.437100,181.169009,278.192122,768.678473,21807.545754,-2.875797,13520.451457,371.268014,-2.663456,-0.454713,-1.878880
m10_s03_e07_positions_inc.txt.gz,m10,s03,e07,1,-8.421242,2.840000,2175.381282,14816.045867,562.898510,284,3545.195876,50339.076750,1193.116914,332.655110,169.505206,622.363128,16801.768661,-3.179515,7923.649096,378.304286,-0.839691,0.184914,4.346171
m10_s03_e08_positions_inc.txt.gz,m10,s03,e08,1,-8.834764,3.050000,2546.998783,19064.981212,665.807336,305,5212.229162,76023.746783,1430.344968,294.576661,400.993207,722.929934,22255.418557,-3.393585,11481.730990,449.097511,5.532212,3.748741,0.849374
m10_s03_e09_positions_inc.txt.gz,m10,s03,e09,1,-8.288245,2.730000,2433.380419,16926.623486,627.616709,273,4926.851337,84789.423615,1513.875233,271.822928,281.886429,704.656766,21164.872295,-3.442240,12705.952802,460.662566,-7.659274,-2.156274,-8.676220
m10_s03_e10_positions_inc.txt.gz,m10,s03,e10,1,-8.495663,2.750000,1466.354744,11161.511735,442.223623,275,3649.860326,80342.805311,956.429970,252.909444,245.934982,464.897515,14671.140705,-3.329795,9521.713364,299.112058,10.392923,7.849279,5.224942
m10_s04_e01_positions_inc.txt.gz,m10,s04,e01,1,-7.582523,1.980000,2069.617459,13837.950493,482.466509,198,4234.386917,57475.952742,1072.336620,341.966758,180.431647,343.074365,17055.218823,-2.672121,9969.534356,382.742790,-68.127190,26.955613,-28.307728
m10_s04_e02_positions_inc.txt.gz,m10,s04,e02,1,-8.058851,2.180000,3116.374997,20592.915524,771.254247,218,4792.884594,86631.910687,1346.265220,110.504276,443.663630,609.547870,23518.152589,-2.923955,11359.371964,431.428770,-7.363932,6.132310,-2.410951
m10_s04_e03_positions_inc.txt.gz,m10,s04,e03,1,-8.247519,2.210000,4152.987786,31131.014397,821.172844,221,7566.185991,65300.197634,1862.968631,485.654142,115.766016,625.367161,35038.308196,-2.659468,16079.271870,575.537912,7.691468,3.964939,1.511880
m10_s04_e04_positions_inc.txt.gz,m10,s04,e04,1,-8.038159,2.290000,3139.985045,20194.130091,827.820765,229,5412.205483,102041.005353,1527.202666,306.939761,253.441450,764.263945,24524.917488,-2.528533,13916.489776,437.368641,-9.102919,-1.549027,0.278887
m10_s04_e05_positions_inc.txt.gz,m10,s04,e05,1,-8.484264,2.440000,2303.403420,17735.918185,643.812079,244,4096.670114,75142.035420,1127.802926,331.296380,157.768822,604.547775,20581.784580,-2.585822,10442.560156,299.921655,9.416649,-1.248881,6.211528
m10_s04_e06_positions_inc.txt.gz,m10,s04,e06,1,-8.091299,2.370000,3070.129176,21265.912560,781.744488,237,6112.835535,84003.959199,1650.035412,348.952846,229.617730,746.676089,25844.851305,-2.833013,14687.317726,457.132198,12.903180,1.172864,3.308068
m10_s04_e07_positions_inc.txt.gz,m10,s04,e07,1,-8.309656,2.520000,3110.108256,19384.593857,874.344340,252,5208.229211,79890.320618,1466.754143,310.310390,216.238775,906.064521,23370.898755,-2.826938,13055.130394,422.085712,-9.659629,-0.875654,-6.773471
m10_s04_e08_positions_inc.txt.gz,m10,s04,e08,1,-8.261477,2.160000,2789.422154,21324.173547,676.399069,216,5268.634477,91785.224794,1330.089978,346.153623,232.859461,547.008216,26070.976251,-3.031252,14999.180819,390.475677,-0.861499,7.901239,9.320647
m10_s04_e09_positions_inc.txt.gz,m10,s04,e09,1,-8.017961,2.540000,2624.430369,17932.469735,685.290251,254,5369.836974,59872.434449,1474.816328,315.092085,224.654359,700.943795,20070.841009,-2.682062,9014.720629,434.497738,-0.573436,-4.241536,-7.927859
m10_s04_e10_positions_inc.txt.gz,m10,s04,e10,1,-7.989558,1.970000,3488.374400,29267.249562,868.198816,197,10301.493935,114236.996457,2006.693616,358.898426,167.596265,704.859126,39417.792573,-2.463352,26404.364685,482.706387,28.318963,4.222720,8.540178
m10_s05_e01_positions_inc.txt.gz,m10,s05,e01,1,-10.629355,5.810000,2072.266607,14042.832753,552.734388,581,4710.271436,94483.410305,1228.697789,386.446494,386.607886,428.394508,17836.759218,-4.129772,10997.673738,291.170847,32.474372,-21.029749,15.974606
m10_s05_e02_positions_inc.txt.gz,m10,s05,e02,1,-8.684857,2.760000,2412.279692,15897.559315,626.302038,276,5444.624002,102372.741992,1182.899808,287.114898,220.786129,603.224883,19837.054056,-2.760028,11864.919783,320.771649,-52.623657,26.667932,-23.833954
m10_s05_e03_positions_inc.txt.gz,m10,s05,e03,1,-8.477170,2.050000,1900.789993,15663.941386,629.106735,205,5007.115359,95565.968926,959.783789,235.670806,129.702725,586.263496,22664.006793,-3.049367,16379.809039,248.466152,-30.175447,13.241031,-10.558125
m10_s05_e04_positions_inc.txt.gz,m10,s05,e04,1,-8.311590,1.880000,2083.911572,15762.527790,626.505022,188,5000.452491,108718.575019,910.568721,291.535897,231.261409,431.485478,22537.965513,-2.918775,16109.084615,238.896358,8.680686,16.845362,2.718245
m10_s05_e05_positions_inc.txt.gz,m10,s05,e05,1,-8.832095,2.180000,1932.122720,16807.717618,441.279469,218,5055.113416,103538.902457,887.297491,241.221795,302.483245,263.899409,22816.523610,-3.513531,15430.307130,290.266745,-17.811362,0.668451,-13.678029
m10_s05_e06_positions_inc.txt.gz,m10,s05,e06,1,-6.769997,1.300000,1910.838847,13626.380549,554.084960,130,3975.453285,86637.670909,952.669980,400.713123,142.809653,507.933995,18972.023872,-1.900570,13200.736455,305.053500,305.972333,-70.351479,380.042012
m10_s05_e07_positions_inc.txt.gz,m10,s05,e07,1,-6.993910,1.460000,2886.033695,20364.736681,782.993586,146,4816.320611,85196.084084,1391.239638,384.247367,182.504153,480.205988,26036.403230,-2.586582,16222.570484,352.731662,-58.856915,-57.606810,-112.253419
m10_s05_e08_positions_inc.txt.gz,m10,s05,e08,1,-7.930211,2.120000,2836.270250,17075.490120,710.557150,212,5006.683668,61303.972842,1159.089603,340.461791,271.438530,555.211690,19798.700376,-2.859474,10020.787082,310.636436,12.679463,-37.502784,1.121593
m10_s05_e10_positions_inc.txt.gz,m10,s05,e10,1,-8.359694,1.940000,3361.921867,28112.313087,540.032312,194,8843.669393,84432.286951,1377.058708,355.095930,355.416802,362.587051,33306.917962,-2.094646,17861.932623,382.004205,-147.806935,169.432881,-160.831728
m10_s06_e01_positions_inc.txt.gz,m10,s06,e01,1,-8.539688,1.820000,4311.467374,40118.214691,722.988165,182,10143.394490,174890.190325,1717.528062,221.062992,239.371397,521.333541,50022.628601,-3.330909,29879.628882,535.080486,-12.267176,-9.152344,-5.711926
m10_s06_e02_positions_inc.txt.gz,m10,s06,e02,1,-8.634543,2.320000,2774.765585,23927.053611,543.642289,232,6065.144473,51785.029310,1236.636498,229.750668,230.442465,475.085556,26240.817497,-3.128817,10773.885483,417.419714,4.000565,8.376237,1.704049
m10_s06_e03_positions_inc.txt.gz,m10,s06,e03,1,-8.663006,2.480000,2928.557246,24170.847562,534.178864,248,5831.267175,48777.822508,1404.077373,195.205353,241.901316,529.767405,27343.950971,-3.609837,12785.217355,500.988977,10.636912,-10.489543,7.648460
m10_s06_e04_positions_inc.txt.gz,m10,s06,e04,1,-8.694251,2.100000,3776.945826,37004.522218,577.301001,210,9724.974863,100640.867541,1799.440483,159.651157,241.041452,483.741245,45681.586134,-3.348351,26785.679889,544.318909,-0.716585,-5.563045,3.527553
m10_s06_e05_positions_inc.txt.gz,m10,s06,e05,1,-8.335942,2.460000,2309.502082,16560.959581,562.272138,246,4918.770694,69955.471159,1179.211683,151.579829,190.209051,619.139970,19738.576409,-2.309998,10739.926275,361.145612,-8.696507,3.749850,-16.251655
m10_s06_e06_positions_inc.txt.gz,m10,s06,e06,1,-8.125745,1.940000,3346.085143,26788.154867,757.762161,194,6225.308237,90746.208488,1432.165196,208.297505,197.015354,643.466574,30815.818765,-2.418953,15231.856255,408.331045,-25.890849,0.966467,-6.928425
m10_s06_e07_positions_inc.txt.gz,m10,s06,e07,1,-8.363836,2.030000,2762.303943,21659.007790,691.973016,203,6359.979528,110218.023551,1210.522773,196.533424,218.238271,595.630971,27410.243576,-2.971076,16799.072429,348.480249,-5.235940,3.508008,-5.913521
m10_s06_e08_positions_inc.txt.gz,m10,s06,e08,1,-7.997825,2.100000,3022.771599,19534.834927,722.322216,210,5918.262000,51146.368181,1266.769865,185.729152,206.210891,667.951463,22702.537766,-2.799555,11566.998115,382.435234,18.601169,-7.447530,24.683174
m10_s06_e09_positions_inc.txt.gz,m10,s06,e09,1,-8.473537,1.970000,3171.943062,29706.919597,654.569420,197,5744.078850,81776.699540,1256.654858,145.234433,306.699802,499.555467,31442.842220,-2.691784,10302.973112,366.945472,13.379060,2.970472,-3.610584
m10_s06_e10_positions_inc.txt.gz,m10,s06,e10,1,-8.444499,2.210000,2849.309337,23314.030823,555.906512,221,5701.073815,71711.199865,1256.258620,166.796962,291.095170,439.525831,26072.961166,-3.446683,11672.843301,402.331566,-3.483434,9.979157,5.462703
m10_s07_e01_positions_inc.txt.gz,m10,s07,e01,1,-7.508239,1.090000,212.021320,2196.627050,38.731884,109,474.010717,8854.969527,70.774010,9.541535,17.452604,8.126224,2655.384191,-2.784856,1491.943299,17.850471,-4.811771,1.143916,-0.331426
m10_s07_e02_positions_inc.txt.gz,m10,s07,e02,1,-8.222757,1.480000,250.010357,2537.523505,48.105050,148,590.293266,11194.532461,90.899731,12.422513,31.276692,20.392110,3081.194530,-2.129739,1747.779790,23.980958,-4.226207,6.753403,-3.899629
m10_s07_e03_positions_inc.txt.gz,m10,s07,e03,1,-8.971972,1.380000,273.870565,3109.462940,40.401029,138,661.035315,14447.622390,71.929242,6.273149,22.216818,7.772807,3938.454543,-2.945919,2417.160402,12.521097,-1.810345,-8.371508,3.205228
m10_s07_e04_positions_inc.txt.gz,m10,s07,e04,1,-8.209135,1.980000,548.613777,5180.979204,137.484967,198,1434.021742,16913.537624,275.938162,50.234815,59.424447,96.355652,6003.505911,-2.465594,3033.073972,59.562759,-2.047137,-8.006787,4.088015
m10_s07_e05_positions_inc.txt.gz,m10,s07,e05,1,-8.374074,1.890000,510.545744,4921.942195,129.620762,189,1099.623532,22734.855509,233.655253,39.269928,52.466481,99.066165,5919.566590,-2.605707,3288.731313,53.455777,5.437146,-2.151562,-2.363791
m10_s07_e06_positions_inc.txt.gz,m10,s07,e06,1,-8.068142,1.670000,580.448111,5101.705092,143.439757,167,1369.281947,27943.083044,242.629011,34.058189,66.505277,93.129982,6351.010543,-2.784146,3782.583782,61.143076,-9.254229,3.621788,-0.418277
m10_s07_e07_positions_inc.txt.gz,m10,s07,e07,1,-7.593568,1.610000,473.511591,4968.390894,133.289925,161,1065.266728,21728.502020,273.463099,28.960872,57.968608,92.637133,5964.612278,-2.842160,3300.256287,67.241557,-15.314460,14.847720,-3.491847
m10_s07_e08_positions_inc.txt.gz,m10,s07,e08,1,-8.371016,1.790000,653.773697,5599.530941,153.045180,179,1591.181279,31361.752857,260.582363,27.285749,74.575172,105.515844,7151.688183,-2.905973,4448.808504,71.550000,-5.015144,-1.269239,0.520411
m10_s07_e09_positions_inc.txt.gz,m10,s07,e09,1,-8.149729,1.600000,704.472901,6455.980590,168.272172,160,1482.194584,24641.228796,270.030948,55.670896,77.696938,99.684563,7850.997234,-2.495174,4467.490591,60.713055,10.637770,-2.231395,13.957177
m10_s07_e10_positions_inc.txt.gz,m10,s07,e10,1,-7.085487,1.720000,1062.006936,10103.311281,249.109653,172,3671.775237,48998.766109,942.108669,175.498241,178.201771,93.601932,14434.516475,-2.526412,10309.139975,236.256990,92.748933,84.832055,-0.784305
